URL,Version,Status,OIDs,Name,Title,Description,Used
http://terminology.hl7.org/CodeSystem/name-assembly-order,1.0.1,active,"2.16.840.1.113883.4.642.1.1266",HumanNameAssemblyOrder,HumanNameAssemblyOrder,"A code that represents the preferred display order of the components of a human name.","ValueSet/name-assembly-order"
http://terminology.hl7.org/CodeSystem/observation-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/participant-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1089",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/program,1.0.1,active,"2.16.840.1.113883.4.642.1.1384",Program,Program,"This value set defines an example set of codes that could be can be used to classify groupings of service-types/specialties.","ValueSet/program"
http://terminology.hl7.org/CodeSystem/reason-medication-given,1.0.1,active,"2.16.840.1.113883.4.642.1.1110",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","ValueSet/reason-medication-given-codes"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.1,active,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/service-category,1.1.1,active,"2.16.840.1.113883.4.642.1.1144",ServiceCategory,Service category,"This value set defines an example set of codes that can be used to classify groupings of service-types/specialties.","ValueSet/service-category"
http://terminology.hl7.org/CodeSystem/service-provision-conditions,1.0.1,active,"2.16.840.1.113883.4.642.1.1143",ServiceProvisionConditions,ServiceProvisionConditions,"The code(s) that detail the conditions under which the healthcare service is available/offered.","ValueSet/service-provision-conditions"
http://terminology.hl7.org/CodeSystem/service-referral-method,1.0.1,active,"2.16.840.1.113883.4.642.1.1142",ReferralMethod,ReferralMethod,"The methods of referral can be used when referring to a specific HealthCareService resource.","ValueSet/service-referral-method"
http://terminology.hl7.org/CodeSystem/service-type,1.1.1,active,"2.16.840.1.113883.4.642.1.1145",ServiceType,Service type,"This value set defines an example set of codes of service-types.","ValueSet/service-type"
http://terminology.hl7.org/CodeSystem/v2-0007,3.0.0,active,"2.16.840.1.113883.18.9",AdmissionType,admissionType,"Code system of concepts specifying the circumstances under which the patient was or will be admitted.  Used in HL7 Version 2.x messaging in the PV1 segment.","ValueSet/fr-core-vs-encounter-type"
http://terminology.hl7.org/CodeSystem/v2-0092,3.0.0,active,"2.16.840.1.113883.18.36",ReAdmissionIndicator,re-admissionIndicator,"Code system of concepts which are used to specify that a patient is being re admitted to a healthcare facilityin from which they were discharged, and indicates the circumstances around such re-admission.  Used in HL7 Version 2.x messagine in the PV1 segment.","ValueSet/v2-0092"
http://terminology.hl7.org/CodeSystem/v2-0116,3.0.0,active,"2.16.840.1.113883.18.47",BedStatus,bedStatus,"Code system of concepts which specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.  Used in HL7 Version 2.x messaging in the DLD and PV1 segments.","ValueSet/v2-0116"
http://terminology.hl7.org/CodeSystem/v2-0131,3.0.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/fr-core-vs-contact-relationship,ValueSet/relatedperson-relationshiptype,ValueSet/fr-core-vs-patient-contact-role,ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0203,5.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type,ValueSet/fr-core-vs-practitioner-identifier-type,ValueSet/fr-core-vs-patient-identifier-type"
http://terminology.hl7.org/CodeSystem/v2-0276,3.0.0,active,"2.16.840.1.113883.18.169",AppointmentReason,appointmentReason,"Code system of concepts used to describe the kind of appointment or the reason why an appointment has been scheduled.  Used in HL7 Version 2.x messaging in the ARQ segment.","ValueSet/v2-0276"
http://terminology.hl7.org/CodeSystem/v2-0444,3.0.0,active,"2.16.840.1.113883.18.284",NameAssemblyOrder,nameAssemblyOrder,"Code system of concepts specifying the preferred display order of the components of this person name.  Used in HL7 Version 2.x messaging in the PPN, XCN and XPN segments.","ValueSet/name-assembly-order"
http://terminology.hl7.org/CodeSystem/v3-ActCode,9.0.0,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/fr-core-vs-encounter-class,ValueSet/v3-ActEncounterCode"
http://terminology.hl7.org/CodeSystem/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.5.7",ActPriority,ActPriority,"A set of codes (e.g., for routine, emergency), specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.","ValueSet/v3-ActPriority"
http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy,3.0.0,active,"2.16.840.1.113883.5.40",EncounterSpecialCourtesy,EncounterSpecialCourtesy,"**** MISSING DESCRIPTION ****","ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/fr-core-vs-marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/fr-core-vs-marital-status,ValueSet/name-assembly-order,ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,5.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/relatedperson-relationshiptype"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/ucum-bodyweight,ValueSet/ucum-bodytemp,ValueSet/ucum-vitals-common,ValueSet/ucum-bodylength"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-champ-activite,2.2.0-ballot,draft,,FRCoreCodeSystemChampActivite,FR Core CodeSystem Champ Activite - Codes du champ d'activité,"Champ d'activité clinique de l'organisation type UF, tel que cité dans les fiches pratiques de comptabilité analytique hospitalière, de la DGOS.","ValueSet/fr-core-vs-organization-champ-activite"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-circonstances-sortie,2.2.0-ballot,draft,,FRCoreCodeSystemCirconstancesSortie,FR Core CodeSystem Circonstances Sortie,"Discharge Disposition","ValueSet/fr-core-vs-encounter-discharge-disposition"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-code-tarif-tnjp,2.2.0-ballot,draft,,FRCoreCodeSystemCodeTarifTNJP,FR Core CodeSystem Codes Tarifs - nomenclature TNJP,"La nomenclature des codes Tarif - Tarifs Nationaux Journaliers des Prestations","ValueSet/fr-core-vs-oragnization-code-tarif-tnjp"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-contact-relationship,2.2.0-ballot,draft,,FRCoreCodeSystemContactRelationship,FR Core CodeSystem Contact Relationship,"Relationship type","ValueSet/fr-core-vs-contact-relationship"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-discipline-equipement,2.2.0-ballot,draft,,FRCoreCodeSystemDisciplineEquipement,FR Core CodeSystem Discipline d'Equipement - nomenclature SAE,"La nomenclature de disciplines d'équipement est utilisée pour ventiler l'activité et le personnel entre les différentes disciplines de la section hôpital (MCO, PSY, HAD, SMR et SLD) et la discipline 'administration, services hôteliers et techniques'. La nomenclature des disciplines d’équipement s’applique aux unités fonctionnelles et aux sections issues du fichier de structure des établissements. Les disciplines sociales, médico-sociales et de formation n'apparaissent pas, car elles ne font pas partie du champ de la SAE.","ValueSet/fr-core-vs-organization-discipline-equipement"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-discipline-prestation,2.2.0-ballot,draft,,FRCoreCodeSystemDisciplinePrestation,FR Core CodeSystem Discipline de prestation - nomenclature SAE,"La nomenclature des discipline de prestation.","ValueSet/fr-core-vs-discipline-prestation"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-identifier-type,2.2.0-ballot,draft,,FRCoreCodeSystemIdentifierType,FR Core CodeSystem Identifier Type,"Identifier type","ValueSet/fr-core-vs-encounter-identifier-type"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-location-position-lit,2.2.0-ballot,active,,FRCoreCodeSystemPositionLit,FR Core CodeSystem Position du lit,"Position du lit dans la chambre","ValueSet/fr-core-vs-location-position-lit"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-location-type,2.2.0-ballot,active,,FRCoreCodeSystemLocationType,FR Core CodeSystem Location Type,"Location type","ValueSet/fr-core-vs-location-type"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-location-type-chambre,2.2.0-ballot,active,,FRCoreCodeSystemTypeChambre,FR Core CodeSystem Type Chambre,"Type de chambre","ValueSet/fr-core-vs-location-type-chambre"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-marital-status,2.2.0-ballot,draft,,FRCoreCodeSystemMaritalStatus,FR Core CodeSystem Marital Status,"Marital status","ValueSet/fr-core-vs-marital-status"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-method-collection,2.2.0-ballot,active,,FRCoreCodeSystemMethodCollection,FR Core CodeSystem Mode Validation Identite,"Méthode de collection de l'identité","ValueSet/fr-core-vs-identity-method-collection"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-mode-validation-identity,2.2.0-ballot,active,,FRCoreCodeSystemModeValidationIdentite,FR Core CodeSystem Mode Validation Identite,"Mode de validation de l'identité","ValueSet/fr-core-vs-mode-validation-identity,ValueSet/fr-core-vs-mode-validation-identity-ins"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-schedule-type,2.2.0-ballot,draft,,FRCoreCodeSystemScheduleType,FR Core CodeSystem Schedule Type,"Schedule type","ValueSet/fr-core-vs-schedule-type,ValueSet/fr-core-vs-schedule-unavailability-reason"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-type-activite,2.2.0-ballot,draft,,FRCoreCodeSystemTypeActivite,FR Core CodeSystem Type d'activité - nomenclature SAE,"La nomenclature des types d'activité de la terminologie SAE (Statistique Annuelle des Etablissements de santé) maintenue par la DREES.","ValueSet/fr-core-vs-oragnization-type-activite"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-type-admission,2.2.0-ballot,draft,,FRCoreCodeSystemTypeAdmission,FR Core CodeSystem Type Admission,"Admission type","ValueSet/fr-core-vs-encounter-type"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-uf-indicateur,2.2.0-ballot,draft,,FRCoreCodeSystemUFIndicateur,FR Core CodeSystem UF Indicator - indicateur d'une unité fonctionnelle,"Système de codage permettant de définir les indicateurs d'une unité fonctionnelle.","ValueSet/fr-core-vs-organization-uf-indicateur"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-0203,2.2.0-ballot,active,,FRCoreCodeSystemv2_0203,FR Core CodeSystem v2-0203,"HL7 v2 - Identifier type","ValueSet/fr-core-vs-practitioner-identifier-type,ValueSet/fr-core-vs-organization-identifier-type,ValueSet/fr-core-vs-patient-identifier-type"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-0445,2.2.0-ballot,draft,,FRCoreCodeSystemv2_0445,FR Core CodeSystem v2-0445,"HL7 v2 - Table 0445","ValueSet/fr-core-vs-identity-reliability"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-3307,2.2.0-ballot,draft,,FRCoreCodeSystemv2_3307,FR Core CodeSystem v2-3307,"HL7 v2 - Table 3307","ValueSet/fr-core-vs-organization-type,ValueSet/fr-core-vs-organization-etablissement-type,ValueSet/fr-core-vs-organization-uac-type"
https://mos.esante.gouv.fr/NOS/TRE_G05-SousSectionTableauCNOP/FHIR/TRE-G05-SousSectionTableauCNOP,20231215120000,active,"1.2.250.1.71.4.2.6",TRE_G05_SousSectionTableauCNOP,,"Sous-Section du tableau de l'Ordre des Pharmaciens","ValueSet/fr-core-vs-practitioner-role-exercice"
https://mos.esante.gouv.fr/NOS/TRE_G08-TypeIdentifiantPersonne/FHIR/TRE-G08-TypeIdentifiantPersonne,20240329120000,active,"1.2.250.1.71.1.2.15",TRE_G08_TypeIdentifiantPersonne,,"Type d'identifiant de personne","ValueSet/fr-core-vs-practitioner-identifier-type"
https://mos.esante.gouv.fr/NOS/TRE_G13-OrientationParticuliere/FHIR/TRE-G13-OrientationParticuliere,20231215120000,active,"1.2.250.1.213.2.31",TRE_G13_OrientationParticuliere,,"Orientation particulière","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_G15-ProfessionSante/FHIR/TRE-G15-ProfessionSante,20250328120000,active,"1.2.250.1.71.1.2.7",TRE_G15_ProfessionSante,,"Professions de santé définies par le code de la santé publique : professions médicales (art. L4111-1 à L4163-10), de la pharmacie et de la physique médicale (art. 4211-1 à 4252-3) et d’auxiliaires médicaux (art. 4311-1 à 4394-3)","ValueSet/JDV-J106-EnsembleProfession-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R04-TypeSavoirFaire/FHIR/TRE-R04-TypeSavoirFaire,20251016120000,active,"1.2.250.1.213.1.6.1.16",TRE_R04_TypeSavoirFaire,,"Type de savoir-faire","ValueSet/JDV-J91-TypeSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R06-SectionTableauCNOP/FHIR/TRE-R06-SectionTableauCNOP,20231215120000,active,"1.2.250.1.213.2.37",TRE_R06_SectionTableauCNOP,,"Section du tableau de l'Ordre des Pharmaciens","ValueSet/fr-core-vs-practitioner-role-exercice"
https://mos.esante.gouv.fr/NOS/TRE_R09-CategorieProfessionnelle/FHIR/TRE-R09-CategorieProfessionnelle,20240426120000,active,"1.2.250.1.213.1.6.1.10",TRE_R09_CategorieProfessionnelle,,"Catégorie professionnelle","ValueSet/JDV-J89-CategorieProfessionnelle-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R11-CiviliteExercice/FHIR/TRE-R11-CiviliteExercice,20231215120000,active,"1.2.250.1.213.1.6.1.11",TRE_R11_CiviliteExercice,,"Civilité d'exercice","ValueSet/fr-core-vs-title,ValueSet/JDV-J79-CiviliteExercice-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R13-CommuneOM/FHIR/TRE-R13-CommuneOM,20240628120000,active,"1.2.250.1.213.2.23",TRE_R13_CommuneOM,,"","ValueSet/fr-core-vs-insee-code,ValueSet/fr-core-vs-cog-commune-pays"
https://mos.esante.gouv.fr/NOS/TRE_R14-TypeDiplome/FHIR/TRE-R14-TypeDiplome,20240329120000,active,"1.2.250.1.213.1.6.1.36",TRE_R14_TypeDiplome,,"Type de diplôme","ValueSet/JDV-J81-TypeDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R20-Pays/FHIR/TRE-R20-Pays,20250328120000,active,"1.2.250.1.213.2.24",TRE_R20_Pays,,"Référentiel des codes pays provenant du COG INSEE","ValueSet/fr-core-vs-cog-commune-pays"
https://mos.esante.gouv.fr/NOS/TRE_R21-Fonction/FHIR/TRE-R21-Fonction,20251023120000,active,"1.2.250.1.213.1.6.1.17",TRE_R21_Fonction,,"Fonction","ValueSet/fr-core-vs-practitioner-role-exercice"
https://mos.esante.gouv.fr/NOS/TRE_R216-HL7RoleCode/FHIR/TRE-R216-HL7RoleCode,20241213120000,active,"2.16.840.1.113883.5.111",TRE_R216_HL7RoleCode,,"HL7 roleCode","ValueSet/fr-core-vs-relation-type"
https://mos.esante.gouv.fr/NOS/TRE_R217-ProtectionJuridique/FHIR/TRE-R217-ProtectionJuridique,20231215120000,active,"1.2.250.1.213.1.1.4.327",TRE_R217_ProtectionJuridique,,"Protection juridique","ValueSet/fr-core-vs-patient-contact-role"
https://mos.esante.gouv.fr/NOS/TRE_R22-GenreActivite/FHIR/TRE-R22-GenreActivite,20240329120000,active,"1.2.250.1.213.1.6.1.19",TRE_R22_GenreActivite,,"Genre d'activité","ValueSet/fr-core-vs-practitioner-role-exercice"
https://mos.esante.gouv.fr/NOS/TRE_R226-Dip2iemeCycleNQ/FHIR/TRE-R226-Dip2iemeCycleNQ,20231215120000,active,"1.2.250.1.213.1.6.1.118",TRE_R226_Dip2iemeCycleNQ,,"Diplôme de 2ième cycle non qualifiant","ValueSet/JDV-J105-EnsembleDiplome-RASS"
