URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-insee-code,2.0.0-ballot,draft,"2.16.840.1.113883.2.8.1.3.4",FRCoreValueSetINSEECode,FR Core ValueSet INSEE code,"the French Address Insee Codes",,"Other"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-identifier-type,2.0.0-ballot,draft,,FRCoreValueSetLocationIdentifierType,FR Core ValueSet Location identifier type,"A coded type for a location | Jeu de valeurs des types d'identifiant de lieu.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-physical-type,2.0.0-ballot,draft,,FRCoreValueSetLocationPhysicalType,FR Core ValueSet Location physical type,"French location physical type | Types de lieux physiques pour la France",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-position-room,2.0.0-ballot,draft,,FRCoreValueSetLocationPositionRoom,FR Core ValueSet Location position room,"position room | position physique de l'emplacement du lit",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-type,2.0.0-ballot,draft,,FRCoreValueSetLocationType,FR Core ValueSet Location type,"A role for a location | Jeu de valeurs du rôle joué par un lieu",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-marital-status,2.0.0-ballot,draft,,FRCoreValueSetMaritalStatus,FR Core ValueSet Patient gender INS ValueSet,"Patient Gender for INS : male | female | unknown",,"THO (V3),Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-mode-validation-identity,2.0.0-ballot,draft,,FRCoreValueSetModeValidationIdentity,FR Core ValueSet Mode validation identity,"The validation mode of the identity.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-activity-field,2.0.0-ballot,draft,,FRCoreValueSetOrganizationActivityField,FR Core ValueSet Organization activity field,"The activity field of the organization | Secteur d'activité de l'organisation.",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-identifier-type,2.0.0-ballot,draft,,FRCoreValueSetOrganizationIdentifierType,FR Core ValueSet Organization identifier type,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose (Organizations).",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-type,2.0.0-ballot,draft,,FRCoreValueSetOrganizationType,FR Core ValueSet Organization type,"Organization types | Types de structures",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-uf-activity-field,2.0.0-ballot,draft,,FRCoreValueSetOrganizationUFActivityField,FR Core ValueSet Organization UF activity field,"Organization UF activity field | Champ d'activité des structures UF",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-patient-gender-INS,2.0.0-ballot,draft,,FRCoreValueSetPatientGenderINS,FR Core ValueSet Patient gender INS ValueSet,"Patient Gender for INS : male | female | unknown",,"hl7.fhir.r4.core"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-patient-identifier-type,2.0.0-ballot,draft,,FRCoreValueSetPatientIdentifierType,FR Core ValueSet Patient identifier type,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose (identification of a patient).",,"THO (V2),Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-practitioner-identifier-type,2.0.0-ballot,draft,,FRCoreValueSetPractitionerIdentifierType,FR Core ValueSet Practitioner identifier type,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose (providers identification)",,"THO (V2),ans.fr.nos,Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-practitioner-qualification,2.0.0-ballot,draft,,FRCoreValueSetPractitionerQualification,FR Core ValueSet Practitioner qualification,"A code classifying the qualification of the provider",,"ans.fr.nos,Other"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-practitioner-role-exercice,2.0.0-ballot,draft,,FRCoreValueSetPractitionerRoleExercice,FR Core ValueSet PractitionerRole Exercice,"The exercice(s) of the practitioner.",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-practitioner-role-profession,2.0.0-ballot,draft,,FRCoreValueSetPractitionerRoleProfession,FR Core ValueSet PractitionerRole Profession,"The profession(s) of the practitioner.",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-practitioner-specialty,2.0.0-ballot,draft,,FRCoreValueSetPractitionerSpecialty,FR Core ValueSet Practitioner specialty,"The modalities of exercice of the practitioner, registered by an official organization for a period of time.",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-related-person,2.0.0-ballot,draft,,FRCoreValueSetRelatedPerson,FR Core ValueSet Related person role,"Value set related person role",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-related-person-role,2.0.0-ballot,draft,,FRCoreValueSetRelatedPersonRole,FR Core ValueSet Related person role,"Value set related person role",,"THO (V2),ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-schedule-type,2.0.0-ballot,draft,,FRCoreValueSetScheduleType,FR Core ValueSet Schedule type,"A Schedule type | Jeu de valeurs des types de Schedule",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-schedule-unavailability-reason,2.0.0-ballot,draft,,FRCoreValueSetUnavailabilityReason,FR Core ValueSet Unavailability Reason,"Raison d'indisponibilité",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-title,2.0.0-ballot,draft,,FRCoreValueSetTitle,FR Core ValueSet Title,"The Patient or person civility",,"ans.fr.nos"
